Date,BALTIC STATES IMI
2023-08-31,1000.0
2023-09-01,1004.9933752635782
2023-09-04,1011.3993721439908
2023-09-05,1013.4951023694061
2023-09-06,1017.6416056063175
2023-09-07,1023.3208829971004
2023-09-08,1022.1681521108395
2023-09-11,1020.3455060548386
2023-09-12,1009.4644050584956
2023-09-13,1001.655918992439
2023-09-14,996.4221619658227
2023-09-15,1006.1568185834545
2023-09-18,999.4454817842696
2023-09-19,996.8292123219713
2023-09-20,1004.1866463572633
2023-09-21,1003.4110560454212
2023-09-22,1002.1268372434928
2023-09-25,999.9227580531762
2023-09-26,1000.8889697116836
2023-09-27,1015.6287345189626
2023-09-28,1011.8278771590758
2023-09-29,1014.2675769011094
2023-10-02,1015.1868256893705
2023-10-03,1012.8224736521069
2023-10-04,1010.2932698558834
2023-10-05,1009.6522646755335
2023-10-06,1004.9989019202043
2023-10-09,997.389217509326
2023-10-10,993.7994723538043
2023-10-11,998.14809093777
2023-10-12,1000.8759322429582
2023-10-13,999.1590030355417
2023-10-16,995.7117584178039
2023-10-17,995.1396086601236
2023-10-18,995.2573489374516
2023-10-19,997.1504833961759
2023-10-20,994.9632779262929
2023-10-23,992.8198365773269
2023-10-24,995.6981242093002
2023-10-25,994.37959348697
2023-10-26,991.9599937413467
2023-10-27,992.8759719248691
2023-10-30,990.4698163522288
2023-10-31,986.9555678938018
2023-11-01,984.3573504010465
2023-11-02,985.674570005192
2023-11-03,984.3142935689926
2023-11-06,994.3166535343371
2023-11-07,993.8412039006834
2023-11-08,993.75884876055
2023-11-09,994.8475805083001
2023-11-10,993.312578438256
2023-11-13,991.2025831579632
2023-11-14,991.0219315434573
2023-11-15,989.9024019035539
2023-11-16,992.5620379545489
2023-11-17,992.2538100288813
2023-11-20,986.7576620381933
2023-11-21,981.8826551224233
2023-11-22,983.8179245887289
2023-11-23,984.6583908178341
2023-11-24,990.6105166742376
2023-11-27,990.5342799478143
2023-11-28,985.4720838763868
2023-11-29,988.00418226337
2023-11-30,990.1079543007374
2023-12-01,989.2658251562982
2023-12-04,982.1667182665637
2023-12-05,976.9815596716112
2023-12-06,979.7164051586805
2023-12-07,978.4726289560491
2023-12-08,979.0100197602922
2023-12-11,985.4269772142193
2023-12-12,990.5176181278381
2023-12-13,991.0031725834154
2023-12-14,995.4883698616852
2023-12-15,994.9237852425931
2023-12-18,996.3854772200258
2023-12-19,996.2130706944151
2023-12-20,991.2632374854461
2023-12-21,991.7366281503841
2023-12-22,992.6846789092127
2023-12-25,992.6846789092127
2023-12-26,992.6846789092126
2023-12-27,991.0566997949439
2023-12-28,991.8947333582712
2023-12-29,992.6665680443458
2024-01-01,992.666568044346
2024-01-02,994.0559394362831
2024-01-03,1007.1766399725609
2024-01-04,1015.331480561793
2024-01-05,1014.3405739784184
2024-01-08,1012.6526666166595
2024-01-09,1016.269868851277
2024-01-10,1012.623039959073
2024-01-11,1012.2025154458597
2024-01-12,1013.1212824589071
2024-01-15,1011.5051033295249
2024-01-16,1012.3291867164507
2024-01-17,1006.7952198667523
2024-01-18,1007.5617570897222
2024-01-19,1007.8374761628372
2024-01-22,1000.1226922610912
2024-01-23,997.9850624331214
2024-01-24,990.042105422673
2024-01-25,993.0672329832311
2024-01-26,993.821154526059
2024-01-29,994.1222213411809
2024-01-30,993.1816447519612
2024-01-31,996.498344571161
2024-02-01,998.9058040669873
2024-02-02,998.5258967790029
2024-02-05,998.5606353816656
2024-02-06,1003.4575443806016
2024-02-07,1004.3719179665812
2024-02-08,1001.1524477252476
2024-02-09,999.3641681411065
2024-02-12,997.9016041989379
2024-02-13,994.1160728267641
2024-02-14,992.3003928428074
2024-02-15,989.8809699660713
2024-02-16,992.6236504535945
2024-02-19,990.5083864467566
2024-02-20,990.024049238623
2024-02-21,989.7526753974855
2024-02-22,992.918236565546
2024-02-23,993.014276864533
2024-02-26,992.1721580548733
2024-02-27,991.1162097712967
2024-02-28,997.0038810797844
2024-02-29,986.7649484430239
2024-03-01,986.5817325032782
